1,2.2200933
1.0015606,2.222008
1.003126,2.2239272
1.0046964,2.2258508
1.0062717,2.2277789
1.0078519,2.2297116
1.0094371,2.2316487
1.0110273,2.2335903
1.0126226,2.2355366
1.0142228,2.2374873
1.0158282,2.2394427
1.0174386,2.2414027
1.0190541,2.2433673
1.0206748,2.2453365
1.0223006,2.2473104
1.0239316,2.249289
1.0255679,2.2512723
1.0272093,2.2532603
1.0288561,2.255253
1.0305081,2.2572505
1.0321654,2.2592528
1.0338281,2.2612599
1.0354961,2.2632717
1.0371696,2.2652884
1.0388484,2.26731
1.0405327,2.2693364
1.0422225,2.2713678
1.0439177,2.273404
1.0456185,2.2754452
1.0473249,2.2774913
1.0490368,2.2795424
1.0507543,2.2815985
1.0524775,2.2836596
1.0542063,2.2857257
1.0559408,2.2877969
1.057681,2.2898732
1.059427,2.2919546
1.0611787,2.2940411
1.0629362,2.2961327
1.0646996,2.2982295
1.0664688,2.3003315
1.068244,2.3024387
1.070025,2.3045511
1.071812,2.3066688
1.073605,2.3087917
1.0754039,2.3109199
1.077209,2.3130535
1.0790201,2.3151924
1.0808372,2.3173366
1.0826606,2.3194862
1.08449,2.3216413
1.0863257,2.3238017
1.0881676,2.3259677
1.0900158,2.3281391
1.0918702,2.330316
1.093731,2.3324984
1.0955981,2.3346863
1.0974716,2.3368799
1.0993515,2.339079
1.1012379,2.3412838
1.1031308,2.3434942
1.1050301,2.3457102
1.1069361,2.347932
1.1088486,2.3501595
1.1107677,2.3523927
1.1126935,2.3546317
1.114626,2.3568765
1.1165652,2.359127
1.1185111,2.3613835
1.1204639,2.3636458
1.1224235,2.365914
1.1243899,2.3681881
1.1263633,2.3704682
1.1283436,2.3727542
1.1303309,2.3750463
1.1323251,2.3773444
1.1343265,2.3796485
1.1363349,2.3819587
1.1383504,2.384275
1.1403731,2.3865975
1.1424031,2.3889261
1.1444402,2.3912609
1.1464846,2.3936019
1.1485364,2.3959492
1.1505955,2.3983027
1.152662,2.4006626
1.1547359,2.4030287
1.1568173,2.4054013
1.1589062,2.4077802
1.1610027,2.4101655
1.1631068,2.4125573
1.1652185,2.4149556
1.1673379,2.4173603
1.1694651,2.4197716
1.1715999,2.4221895
1.1737427,2.424614
1.1758932,2.4270451
1.1780517,2.4294828
1.180218,2.4319273
1.1823924,2.4343784
1.1845748,2.4368363
1.1867653,2.439301
1.1889639,2.4417725
1.1911706,2.4442508
1.1933856,2.4467361
1.1956088,2.4492282
1.1978403,2.4517273
1.2000801,2.4542333
1.2023284,2.4567464
1.2045851,2.4592664
1.2068502,2.4617936
1.2091239,2.4643279
1.2114062,2.4668693
1.2136971,2.4694179
1.2159968,2.4719737
1.2183051,2.4745367
1.2206222,2.477107
1.2229481,2.4796846
1.225283,2.4822696
1.2276267,2.4848619
1.2299795,2.4874617
1.2323412,2.4900689
1.2347121,2.4926837
1.2370921,2.4953059
1.2394813,2.4979357
1.2418798,2.5005731
1.2442875,2.5032181
1.2467046,2.5058708
1.2491311,2.5085313
1.2515671,2.5111994
1.2540126,2.5138754
1.2564676,2.5165592
1.2589323,2.5192508
1.2614067,2.5219504
1.2638908,2.5246579
1.2663848,2.5273733
1.2688886,2.5300968
1.2714023,2.5328284
1.273926,2.535568
1.2764597,2.5383158
1.2790036,2.5410718
1.2815576,2.543836
1.2841218,2.5466084
1.2866963,2.5493892
1.2892811,2.5521783
1.2918763,2.5549758
1.2944821,2.5577817
1.2970983,2.5605961
1.2997252,2.563419
1.3023627,2.5662505
1.3050109,2.5690906
1.3076699,2.5719393
1.3103398,2.5747968
1.3130206,2.5776629
1.3157124,2.5805379
1.3184153,2.5834216
1.3211292,2.5863143
1.3238544,2.5892158
1.3265909,2.5921264
1.3293387,2.5950459
1.3320979,2.5979745
1.3348685,2.6009122
1.3376507,2.603859
1.3404446,2.6068151
1.3432501,2.6097804
1.3460674,2.612755
1.3488966,2.6157389
1.3517376,2.6187322
1.3545907,2.621735
1.3574558,2.6247473
1.3603331,2.6277691
1.3632226,2.6308005
1.3661244,2.6338415
1.3690385,2.6368923
1.3719652,2.6399528
1.3749044,2.6430231
1.3778562,2.6461033
1.3808207,2.6491933
1.3837979,2.6522934
1.3867881,2.6554034
1.3897912,2.6585235
1.3928073,2.6616537
1.3958366,2.6647941
1.398879,2.6679448
1.4019348,2.6711057
1.4050039,2.674277
1.4080865,2.6774586
1.4111827,2.6806508
1.4142925,2.6838534
1.417416,2.6870666
1.4205534,2.6902905
1.4237046,2.693525
1.4268699,2.6967703
1.4300493,2.7000264
1.4332429,2.7032934
1.4364508,2.7065713
1.4396731,2.7098602
1.4429099,2.7131601
1.4461613,2.7164712
1.4494273,2.7197934
1.4527082,2.7231269
1.4560039,2.7264717
1.4593146,2.7298278
1.4626404,2.7331954
1.4659814,2.7365745
1.4693377,2.7399651
1.4727094,2.7433674
1.4760966,2.7467813
1.4794994,2.750207
1.482918,2.7536446
1.4863524,2.757094
1.4898027,2.7605554
1.4932691,2.7640288
1.4967516,2.7675144
1.5002505,2.7710121
1.5037657,2.774522
1.5072974,2.7780443
1.5108458,2.781579
1.5144109,2.7851261
1.5179929,2.7886857
1.5215919,2.792258
1.5252079,2.7958429
1.5288412,2.7994406
1.5324919,2.8030511
1.53616,2.8066745
1.5398458,2.8103109
1.5435492,2.8139603
1.5472705,2.8176229
1.5510098,2.8212987
1.5547673,2.8249878
1.5585429,2.8286903
1.562337,2.8324062
1.5661496,2.8361357
1.5699808,2.8398787
1.5738308,2.8436355
1.5776997,2.847406
1.5815877,2.8511904
1.585495,2.8549888
1.5894215,2.8588012
1.5933676,2.8626277
1.5973333,2.8664684
1.6013188,2.8703234
1.6053243,2.8741927
1.6093498,2.8780766
1.6133956,2.881975
1.6174617,2.885888
1.6215485,2.8898158
1.6256559,2.8937584
1.6297841,2.8977159
1.6339334,2.9016884
1.6381039,2.9056761
1.6422957,2.9096789
1.6465091,2.913697
1.6507441,2.9177306
1.6550009,2.9217796
1.6592798,2.9258442
1.6635808,2.9299244
1.6679042,2.9340205
1.6722501,2.9381324
1.6766188,2.9422604
1.6810103,2.9464044
1.6854249,2.9505646
1.6898627,2.9547411
1.694324,2.958934
1.6988088,2.9631433
1.7033175,2.9673693
1.7078502,2.971612
1.7124071,2.9758716
1.7169883,2.980148
1.7215942,2.9844415
1.7262248,2.9887522
1.7308804,2.9930801
1.7355611,2.9974253
1.7402673,3.0017881
1.744999,3.0061685
1.7497566,3.0105665
1.7545401,3.0149825
1.7593499,3.0194163
1.7641861,3.0238682
1.769049,3.0283384
1.7739388,3.0328268
1.7788557,3.0373336
1.7837999,3.0418591
1.7887717,3.0464031
1.7937712,3.050966
1.7987988,3.0555478
1.8038546,3.0601487
1.808939,3.0647687
1.8140521,3.0694081
1.8191942,3.0740668
1.8243655,3.0787452
1.8295663,3.0834432
1.8347968,3.0881611
1.8400573,3.092899
1.8453481,3.0976569
1.8506694,3.1024351
1.8560215,3.1072337
1.8614046,3.1120528
1.866819,3.1168925
1.8722651,3.1217531
1.8777429,3.1266346
1.883253,3.1315371
1.8887955,3.1364609
1.8943707,3.1414061
1.8999789,3.1463728
1.9056204,3.1513612
1.9112955,3.1563714
1.9170045,3.1614035
1.9227477,3.1664578
1.9285254,3.1715344
1.934338,3.1766334
1.9401857,3.181755
1.9460689,3.1868994
1.9519878,3.1920666
1.9579429,3.197257
1.9639344,3.2024705
1.9699627,3.2077075
1.9760282,3.212968
1.982131,3.2182522
1.9882717,3.2235604
1.9944506,3.2288926
2.000668,3.234249
2.0069243,3.2396298
2.0132198,3.2450352
2.019555,3.2504654
2.0259301,3.2559205
2.0323456,3.2614006
2.0388019,3.2669061
2.0452993,3.272437
2.0518383,3.2779936
2.0584192,3.283576
2.0650425,3.2891844
2.0717086,3.294819
2.0784178,3.30048
2.0851706,3.3061676
2.0919674,3.3118819
2.0988087,3.3176232
2.1056949,3.3233917
2.1126264,3.3291875
2.1196037,3.3350108
2.1266272,3.3408619
2.1336975,3.3467409
2.1408149,3.3526481
2.1479799,3.3585836
2.1551931,3.3645476
2.1624549,3.3705404
2.1697658,3.3765622
2.1771262,3.3826132
2.1845368,3.3886935
2.191998,3.3948034
2.1995104,3.4009432
2.2070744,3.4071129
2.2146907,3.4133129
2.2223596,3.4195434
2.2300819,3.4258045
2.237858,3.4320965
2.2456886,3.4384197
2.2535741,3.4447742
2.2615152,3.4511603
2.2695125,3.4575782
2.2775665,3.4640281
2.2856779,3.4705102
2.2938473,3.4770249
2.3020753,3.4835723
2.3103626,3.4901526
2.3187097,3.4967661
2.3271173,3.5034131
2.3355862,3.5100937
2.3441169,3.5168083
2.3527101,3.523557
2.3613666,3.5303401
2.370087,3.5371578
2.3788721,3.5440104
2.3877226,3.5508981
2.3966391,3.5578212
2.4056225,3.5647799
2.4146735,3.5717745
2.4237928,3.5788053
2.4329813,3.5858724
2.4422397,3.5929761
2.4515689,3.6001167
2.4609696,3.6072945
2.4704427,3.6145096
2.479989,3.6217624
2.4896093,3.6290531
2.4993046,3.636382
2.5090757,3.6437492
2.5189235,3.6511552
2.5288489,3.6586001
2.5388528,3.6660842
2.5489362,3.6736078
2.5591,3.681171
2.5693452,3.6887743
2.5796727,3.6964178
2.5900836,3.7041018
2.6005789,3.7118265
2.6111595,3.7195923
2.6218267,3.7273993
2.6325813,3.7352479
2.6434245,3.7431383
2.6543575,3.7510707
2.6653812,3.7590455
2.6764969,3.7670628
2.6877057,3.7751229
2.6990087,3.7832261
2.7104072,3.7913727
2.7219025,3.7995628
2.7334956,3.8077967
2.7451879,3.8160748
2.7569807,3.8243971
2.7688752,3.8327641
2.7808728,3.8411758
2.7929748,3.8496326
2.8051826,3.8581346
2.8174976,3.8666822
2.8299213,3.8752755
2.8424549,3.8839148
2.8551001,3.8926003
2.8678583,3.9013322
2.880731,3.9101107
2.8937198,3.918936
2.9068263,3.9278084
2.920052,3.936728
2.9333986,3.945695
2.9468678,3.9547097
2.9604613,3.9637722
2.9741807,3.9728826
2.9880279,3.9820412
3.0020047,3.9912481
3.0161128,4.0005035
3.0303541,4.0098075
3.0447306,4.0191602
3.0592441,4.0285618
3.0738967,4.0380124
3.0886903,4.0475121
3.1036269,4.057061
3.1187088,4.0666593
3.1339379,4.0763069
3.1493165,4.0860039
3.1648468,4.0957505
3.180531,4.1055466
3.1963714,4.1153923
3.2123704,4.1252876
3.2285304,4.1352325
3.2448537,4.1452269
3.261343,4.155271
3.2780007,4.1653645
3.2948295,4.1755074
3.3118319,4.1856998
3.3290107,4.1959414
3.3463687,4.2062321
3.3639086,4.2165718
3.3816334,4.2269604
3.399546,4.2373977
3.4176493,4.2478834
3.4359465,4.2584173
3.4544406,4.2689992
3.4731349,4.2796288
3.4920326,4.2903059
3.5111372,4.3010299
3.5304519,4.3118007
3.5499802,4.3226178
3.5697259,4.3334809
3.5896924,4.3443893
3.6098835,4.3553427
3.630303,4.3663406
3.6509549,4.3773824
3.6718431,4.3884674
3.6929716,4.3995952
3.7143448,4.410765
3.7359667,4.4219761
3.7578419,4.4332277
3.7799748,4.4445192
3.8023699,4.4558496
3.8250319,4.4672181
3.8479657,4.4786237
3.8711762,4.4900655
3.8946684,4.5015425
3.9184474,4.5130536
3.9425186,4.5245976
3.9668874,4.5361735
3.9915593,4.5477799
4.01654,4.5594156
4.0418354,4.5710793
4.0674513,4.5827695
4.0933941,4.5944847
4.1196699,4.6062236
4.1462852,4.6179844
4.1732466,4.6297655
4.200561,4.6415652
4.2282353,4.6533817
4.2562766,4.6652131
4.2846924,4.6770576
4.3134902,4.6889131
4.3426776,4.7007776
4.3722628,4.7126489
4.4022538,4.7245249
4.4326591,4.7364031
4.4634873,4.7482814
4.4947474,4.7601571
4.5264484,4.7720279
4.5585997,4.783891
4.591211,4.7957439
4.6242923,4.8075838
4.6578538,4.8194079
4.691906,4.8312132
4.7264598,4.8429968
4.7615262,4.8547557
4.7971169,4.8664866
4.8332437,4.8781865
4.8699187,4.8898519
4.9071546,4.9014797
4.9449642,4.9130663
4.9833611,4.9246083
5.0223589,4.9361021
5.0619718,4.9475442
5.1022147,4.9589309
5.1431025,4.9702585
5.1846509,4.9815233
5.2268761,4.9927214
5.2697947,5.003849
5.313424,5.0149023
5.3577818,5.0258774
5.4028863,5.0367704
5.4487568,5.0475774
5.4954128,5.0582945
5.5428748,5.068918
5.5911637,5.0794438
5.6403013,5.0898682
5.6903103,5.1001875
5.7412141,5.1103978
5.7930368,5.1204957
5.8458035,5.1304776
5.8995404,5.1403401
5.9542744,5.1500798
6.0100334,5.1596936
6.0668467,5.1691785
6.1247444,5.1785317
6.1837577,5.1877507
6.2439194,5.1968329
6.3052632,5.2057765
6.3678242,5.2145794
6.4316392,5.2232401
6.4967462,5.2317576
6.5631848,5.2401308
6.6309963,5.2483595
6.7002237,5.2564435
6.7709118,5.2643833
6.8431074,5.2721798
6.9168591,5.2798346
6.9922179,5.2873495
7.0692368,5.2947273
7.1479714,5.3019712
7.2284795,5.3090851
7.3108218,5.3160738
7.3950617,5.3229425
7.4812656,5.3296977
7.5695029,5.3363462
7.6598465,5.3428962
7.7523727,5.3493566
7.8471616,5.3557372
7.9442971,5.3620489
8.0438675,5.3683039
8.1459655,5.3745152
8.2506887,5.3806972
8.3581395,5.3868655
8.468426,5.3930369
8.5816619,5.3992295
8.6979671,5.4054631
8.8174681,5.4117584
8.9402985,5.4181382
9.0665994,5.4246263
9.19652,5.4312486
9.3302181,5.4380323
9.4678609,5.4450064
9.6096257,5.4522019
9.7557003,5.4596515
9.9062845,5.4673897
10.06159,5.4754533
10.221843,5.4838809
10.387283,5.4927135
10.558167,5.5019942
10.734767,5.5117686
10.917375,5.5220845
11.106304,5.5329926
11.301887,5.5445461
11.504481,5.5568011
11.714472,5.5698168
11.932271,5.5836555
12.158322,5.598383
12.393103,5.6140686
12.637131,5.6307856
12.890961,5.6486115
13.155198,5.6676281
13.430493,5.6879224
13.717557,5.7095864
14.017161,5.7327181
14.330144,5.7574217
14.657423,5.7838085
15,5.8119974
